t_id,marca,identificador,tipo,peso
51820,23,V76E77T199K52Q49J80T71,12,370.70107401069396
33800,0,V76E77T199K52Q50J80T71,12,445.28886166112045
9879,22,V76E77T199K52Q51J80T71,12,243.62581923534987
9880,33,V76E77T199K52Q52J80T71,12,248.87012913652657
33801,4,V76E77T199K52Q53J80T71,12,591.0964530737465
69546,18,V76E77T199K52Q54J80T71,12,274.5700466549846
43846,13,V76E77T199K52Q55J80T71,12,373.07953405520857
5866,26,V76E77T199K52Q56J80T71,12,460.96313707651484
55730,34,V76E77T199K52Q57J80T71,12,165.9037427142365
33802,8,V76E77T199K52R46V78M,12,527.5696454000051
25864,8,V76E77T199K52R48J80T71,12,379.99377888776513
11795,32,V76E77T199K52R49J80T71,12,163.65441662138022
31770,29,V76E77T199K52R50J80T71,12,402.87126398037026
59724,31,V76E77T199K52R51J80T71,12,256.9659506692491
33803,8,V76E77T199K52R52J80T71,12,582.6375579642313
23855,18,V76E77T199K52R53J80T71,12,486.17724127329166
11796,6,V76E77T199K52R54J80T71,12,419.80997472857234
31771,1,V76E77T199K52R55J80T71,12,391.1955716780334
53781,27,V76E77T199K52R56J80T71,12,419.06515377227544
45811,26,V76E77T199K52R57J80T71,12,299.80611177774057
45812,6,V76E77T199K52S46V78M,12,282.51251887683645
3869,31,V76E77T199K52S48J80T71,12,321.1027843244484
33804,11,V76E77T199K52S49J80T71,12,397.65828579218044
29830,8,V76E77T199K52S50J80T71,12,371.97600634658863
67569,11,V76E77T199K52S51J80T71,12,354.43944701168203
45813,13,V76E77T199K52S52J80T71,12,333.2606138314015
23856,10,V76E77T199K52S53J80T71,12,315.53757901738504
59725,24,V76E77T199K52S54J80T71,12,438.47880486044136
35811,23,V76E77T199K52S55J80T71,12,314.4169167138556
1908,26,V76E77T199K52S56J80T71,12,307.9389617819004
57735,4,V76E77T199K52S57J80T71,12,373.1957180652517
19868,18,V76E77T199K52T46V78M,12,397.67027429935456
35812,3,V76E77T199K52T48J80T71,12,432.8928813176523
31772,1,V76E77T199K52T49J80T71,12,429.85652314156704
1909,34,V76E77T199K52T50J80T71,12,321.0583279709318
15883,23,V76E77T199K52T51J80T71,12,255.58976925666286
51821,4,V76E77T199K52T52J80T71,12,359.0234249274103
15884,12,V76E77T199K52T53J80T71,12,228.41531124141767
49861,34,V76E77T199K52T54J80T71,12,302.57007772891495
67570,7,V76E77T199K52T55J80T71,12,471.23249102475927
59726,4,V76E77T199K52T56J80T71,12,349.13241708552033
43847,26,V76E77T199K52T57J80T71,12,421.8089232733005
45814,27,V76E77T199K52U46V78M,12,428.910356664183
25865,16,V76E77T199K52U48J80T71,12,289.89725061125466
31773,34,V76E77T199K52U49J80T71,12,407.96676530491055
5867,17,V76E77T199K52U50J80T71,12,386.19799816701345
25866,22,V76E77T199K52U51J80T71,12,441.4310522439754
29831,8,V76E77T199K52U52J80T71,12,327.8565706028783
49862,32,V76E77T199K52U53J80T71,12,392.529538206029
11797,20,V76E77T199K52U54J80T71,12,165.19903568690387
61744,23,V76E77T199K52U55J80T71,12,533.7682717159903
61745,24,V76E77T199K52U56J80T71,12,419.2815497279659
15885,17,V76E77T199K52U57J80T71,12,455.36856179059396
47857,30,V76E77T199K53J80T71,12,332.33663999896044
49863,12,V76E77T199K53L46V78M,12,334.53317143344447
33805,21,V76E77T199K53L48J80T71,12,673.1994552211625
45815,16,V76E77T199K53L49J80T71,12,549.0392259765737
37851,3,V76E77T199K53L50J80T71,12,432.9009009663426
37852,33,V76E77T199K53L51J80T71,12,283.78464406178944
61746,31,V76E77T199K53L52J80T71,12,169.11888516257187
69547,22,V76E77T199K53L53J80T71,12,431.93486860505885
27874,30,V76E77T199K53L54J80T71,12,490.4777935662945
29832,18,V76E77T199K53L55J80T71,12,475.71834167179844
43848,29,V76E77T199K53L56J80T71,12,360.64743294191584
55731,23,V76E77T199K53L57J80T71,12,363.3306822866697
9881,25,V76E77T199K53M46V78M,12,422.98816629812876
59727,25,V76E77T199K53M48J80T71,12,439.67160929229624
25867,18,V76E77T199K53M49J80T71,12,164.00861989360442
19869,22,V76E77T199K53M50J80T71,12,357.88789918072945
29833,11,V76E77T199K53M51J80T71,12,307.4696508093636
67571,20,V76E77T199K53M52J80T71,12,447.04479815549337
65623,30,V76E77T199K53M53J80T71,12,360.38460764505277
19870,28,V76E77T199K53M54J80T71,12,213.81160863857016
21867,22,V76E77T199K53M55J80T71,12,344.3652188194995
59728,29,V76E77T199K53M56J80T71,12,307.78560695280305
51822,13,V76E77T199K53M57J80T71,12,346.7493999353273
3870,5,V76E77T199K53N46V78M,12,563.2095579128106
39819,30,V76E77T199K53N48J80T71,12,278.12761776745003
27875,19,V76E77T199K53N49J80T71,12,507.7511043303688
1910,30,V76E77T199K53N50J80T71,12,381.5129448100281
39820,33,V76E77T199K53N51J80T71,12,471.69794920686206
1911,19,V76E77T199K53N52J80T71,12,508.4685846013124
47858,30,V76E77T199K53N53J80T71,12,268.13474848472504
3871,19,V76E77T199K53N54J80T71,12,228.75495313676353
43849,17,V76E77T199K53N55J80T71,12,296.60011843087034
45816,22,V76E77T199K53N56J80T71,12,315.61744763385224
51823,18,V76E77T199K53N57J80T71,12,309.0915627596826
15886,12,V76E77T199K53O46V78M,12,625.3913593805611
41832,4,V76E77T199K53O48J80T71,12,325.48978719383064
55732,7,V76E77T199K53O49J80T71,12,281.7173414014809
23857,8,V76E77T199K53O50J80T71,12,264.0385454334096
15887,10,V76E77T199K53O51J80T71,12,133.57288989972923
37853,15,V76E77T199K53O52J80T71,12,500.9915168866096
53782,19,V76E77T199K53O53J80T71,12,534.8588719438919
29834,32,V76E77T199K53O54J80T71,12,320.29567234549165
15888,21,V76E77T199K53O55J80T71,12,407.2175451825131
57736,15,V76E77T199K53O56J80T71,12,220.31194995127558
5868,11,V76E77T199K53O57J80T71,12,323.1669318892908
53783,31,V76E77T199K53P46V78M,12,563.0119807589971
11798,10,V76E77T199K53P48J80T71,12,291.430331270137
11799,7,V76E77T199K53P49J80T71,12,376.8065191991689
67572,19,V76E77T199K53P50J80T71,12,377.8948260534445
39821,27,V76E77T199K53P51J80T71,12,506.36764244427684
37854,24,V76E77T199K53P52J80T71,12,404.04990457296805
13876,18,V76E77T199K53P53J80T71,12,223.9628547943138
3872,4,V76E77T199K53P54J80T71,12,441.01073800941987
37855,16,V76E77T199K53P55J80T71,12,407.5770587027534
17859,18,V76E77T199K53P56J80T71,12,409.5073947345285
1912,13,V76E77T199K53P57J80T71,12,316.8389181775731
15889,2,V76E77T199K53Q46V78M,12,408.01328273464634
51824,22,V76E77T199K53Q48J80T71,12,268.53310872137524
55733,26,V76E77T199K53Q49J80T71,12,483.9411339181254
5869,10,V76E77T199K53Q50J80T71,12,207.50263053478002
25868,18,V76E77T199K53Q51J80T71,12,432.09334493053115
29835,8,V76E77T199K53Q52J80T71,12,155.52604960346252
63670,9,V76E77T199K53Q53J80T71,12,305.0057125586951
47859,19,V76E77T199K53Q54J80T71,12,354.391693142022
53784,3,V76E77T199K53Q55J80T71,12,403.7442736091843
7851,20,V76E77T199K53Q56J80T71,12,494.2992564905712
37856,21,V76E77T199K53Q57J80T71,12,436.1673165684717
9882,6,V76E77T199K53R46V78M,12,356.99980235417036
25869,9,V76E77T199K53R48J80T71,12,181.7923700170538
13877,6,V76E77T199K53R49J80T71,12,202.47957207822003
9883,22,V76E77T199K53R50J80T71,12,376.22015111512616
27876,4,V76E77T199K53R51J80T71,12,394.74128558510193
29836,20,V76E77T199K53R52J80T71,12,364.30728806507943
59729,3,V76E77T199K53R53J80T71,12,455.86014742244487
19871,0,V76E77T199K53R54J80T71,12,457.67038439124684
63671,5,V76E77T199K53R55J80T71,12,448.35595810636585
57737,22,V76E77T199K53R56J80T71,12,275.0498552197952
67573,3,V76E77T199K53R57J80T71,12,295.46387599072983
23858,0,V76E77T199K53S46V78M,12,407.547602724777
41833,26,V76E77T199K53S48J80T71,12,323.74751749665967
21868,3,V76E77T199K53S49J80T71,12,320.95476856735223
37857,21,V76E77T199K53S50J80T71,12,487.66535785147045
49864,12,V76E77T199K53S51J80T71,12,341.9009565162204
45817,34,V76E77T199K53S52J80T71,12,260.7830569138715
9884,12,V76E77T199K53S53J80T71,12,417.1711578270127
57738,21,V76E77T199K53S54J80T71,12,218.97818344128115
45818,14,V76E77T199K53S55J80T71,12,312.2721306664298
45819,10,V76E77T199K53S56J80T71,12,375.9731964080582
65624,19,V76E77T199K53S57J80T71,12,292.09546467237124
63672,7,V76E77T199K53T46V78M,12,399.1624389412708
59730,21,V76E77T199K53T48J80T71,12,343.4601261875054
43850,23,V76E77T199K53T49J80T71,12,232.28880564551167
5870,34,V76E77T199K53T50J80T71,12,424.12197200813466
55734,14,V76E77T199K53T51J80T71,12,309.4818374074985
21869,12,V76E77T199K53T52J80T71,12,365.050484462569
17860,15,V76E77T199K53T53J80T71,12,383.2096524833266
1913,0,V76E77T199K53T54J80T71,12,532.4458881134267
53785,0,V76E77T199K53T55J80T71,12,305.7442755678587
19872,14,V76E77T199K53T56J80T71,12,618.0264045874687
49865,33,V76E77T199K53T57J80T71,12,294.8634465024868
3873,19,V76E77T199K53U46V78M,12,183.2890863321189
1914,23,V76E77T199K53U48J80T71,12,445.76589155259273
37858,5,V76E77T199K53U49J80T71,12,391.6789732606667
39822,28,V76E77T199K53U50J80T71,12,420.36856509528894
61747,32,V76E77T199K53U51J80T71,12,388.0332831965227
9885,27,V76E77T199K53U52J80T71,12,241.04307549279363
5871,32,V76E77T199K53U53J80T71,12,316.6989238498605
11800,8,V76E77T199K53U54J80T71,12,478.9875285843524
23859,31,V76E77T199K53U55J80T71,12,208.346600477328
27877,30,V76E77T199K53U56J80T71,12,489.95263115611255
37859,9,V76E77T199K53U57J80T71,12,288.3339791528505
23860,29,V76E77T199K54J80T71,12,360.14045906649716
59731,34,V76E77T199K54L46V78M,12,304.23914437445603
1915,2,V76E77T199K54L48J80T71,12,265.79983101673605
67574,31,V76E77T199K54L49J80T71,12,409.28781670326276
63673,32,V76E77T199K54L50J80T71,12,337.5519476049598
5872,29,V76E77T199K54L51J80T71,12,286.3520820032302
45820,16,V76E77T199K54L52J80T71,12,361.6433088281623
5873,20,V76E77T199K54L53J80T71,12,426.37891491008037
3874,4,V76E77T199K54L54J80T71,12,449.9122695371872
45821,18,V76E77T199K54L55J80T71,12,321.5835149457099
25870,31,V76E77T199K54L56J80T71,12,470.6878237239659
57739,13,V76E77T199K54L57J80T71,12,216.61409203193122
3875,1,V76E77T199K54M46V78M,12,256.1278166030914
59732,20,V76E77T199K54M48J80T71,12,370.66983926593707
11801,28,V76E77T199K54M49J80T71,12,294.7979510367303
17861,4,V76E77T199K54M50J80T71,12,286.32391687445903
3876,26,V76E77T199K54M51J80T71,12,363.5478938877287
49866,32,V76E77T199K54M52J80T71,12,512.9766601933502
47860,24,V76E77T199K54M53J80T71,12,364.5728636703658
15890,6,V76E77T199K54M54J80T71,12,210.888105468951
39823,9,V76E77T199K54M55J80T71,12,467.41521088966647
29837,21,V76E77T199K54M56J80T71,12,443.1179554295344
27878,7,V76E77T199K54M57J80T71,12,439.5504924180407
39824,5,V76E77T199K54N46V78M,12,263.48186964312845
67575,13,V76E77T199K54N48J80T71,12,354.1910125738554
39825,27,V76E77T199K54N49J80T71,12,296.81383680343623
65625,25,V76E77T199K54N50J80T71,12,451.37638627827914
21870,29,V76E77T199K54N51J80T71,12,538.2361369325504
17862,34,V76E77T199K54N52J80T71,12,379.8611023527705
55735,27,V76E77T199K54N53J80T71,12,413.33825676710774
21871,3,V76E77T199K54N54J80T71,12,248.65501111360257
3877,18,V76E77T199K54N55J80T71,12,328.43740721514337
11802,13,V76E77T199K54N56J80T71,12,634.325292965171
31774,24,V76E77T199K54N57J80T71,12,501.10909882578807
67576,22,V76E77T199K54O46V78M,12,496.35254725809034
39826,22,V76E77T199K54O48J80T71,12,195.8470527776466
15891,16,V76E77T199K54O49J80T71,12,426.15396911389297
27879,20,V76E77T199K54O50J80T71,12,345.5829952393501
63674,1,V76E77T199K54O51J80T71,12,292.4173907010053
11803,4,V76E77T199K54O52J80T71,12,462.653600845287
63675,17,V76E77T199K54O53J80T71,12,596.6252463340624
41834,1,V76E77T199K54O54J80T71,12,422.1365924139712
69548,4,V76E77T199K54O55J80T71,12,453.9563439859162
67577,30,V76E77T199K54O56J80T71,12,478.6496901401555
21872,32,V76E77T199K54O57J80T71,12,295.0874984271894
39827,33,V76E77T199K54P46V78M,12,54.79740675488574
61748,17,V76E77T199K54P48J80T71,12,486.59138291795057
21873,6,V76E77T199K54P49J80T71,12,341.16344986381205
41835,33,V76E77T199K54P50J80T71,12,134.43924729794128
53786,25,V76E77T199K54P51J80T71,12,363.25912212739524
19873,27,V76E77T199K54P52J80T71,12,216.08812014859978
31775,26,V76E77T199K54P53J80T71,12,355.36215422823943
69549,4,V76E77T199K54P54J80T71,12,347.6817235117732
55736,4,V76E77T199K54P55J80T71,12,370.0722769052583
69550,5,V76E77T199K54P56J80T71,12,314.0346883133114
43851,21,V76E77T199K54P57J80T71,12,615.4031975192318
43852,6,V76E77T199K54Q46V78M,12,408.05655812611303
21874,25,V76E77T199K54Q48J80T71,12,445.7746997935358
65626,16,V76E77T199K54Q49J80T71,12,337.4540328042418
53787,1,V76E77T199K54Q50J80T71,12,368.09182452064
59733,4,V76E77T199K54Q51J80T71,12,300.6659930317122
55737,7,V76E77T199K54Q52J80T71,12,333.7587235603988
27880,34,V76E77T199K54Q53J80T71,12,327.6960597414628
21875,28,V76E77T199K54Q54J80T71,12,273.76313608846465
69551,28,V76E77T199K54Q55J80T71,12,484.80212895184235
37860,21,V76E77T199K54Q56J80T71,12,508.85144865415094
47861,16,V76E77T199K54Q57J80T71,12,502.5214600421286
65627,6,V76E77T199K54R46V78M,12,268.80994972502594
35813,1,V76E77T199K54R48J80T71,12,463.0656091695794
7852,6,V76E77T199K54R49J80T71,12,310.9049860581475
7853,25,V76E77T199K54R50J80T71,12,390.16436322999954
21876,12,V76E77T199K54R51J80T71,12,274.15175076934855
61749,7,V76E77T199K54R52J80T71,12,268.0196539026871
15892,17,V76E77T199K54R53J80T71,12,346.57713839794593
43853,7,V76E77T199K54R54J80T71,12,210.0014856151785
11804,17,V76E77T199K54R55J80T71,12,316.9074420591158
25871,24,V76E77T199K54R56J80T71,12,406.6110523925252
25872,21,V76E77T199K54R57J80T71,12,390.4243512985123
25873,10,V76E77T199K54S46V78M,12,421.39474421322905
23861,15,V76E77T199K54S48J80T71,12,346.73219599284675
3878,16,V76E77T199K54S49J80T71,12,379.7409811075891
69552,1,V76E77T199K54S50J80T71,12,352.0660589376093
39828,10,V76E77T199K54S51J80T71,12,345.4274106050357
39829,17,V76E77T199K54S52J80T71,12,477.16013890532264
53788,30,V76E77T199K54S53J80T71,12,439.3594727337428
61750,11,V76E77T199K54S54J80T71,12,356.1440813088479
3879,17,V76E77T199K54S55J80T71,12,298.0122127962561
31776,6,V76E77T199K54S56J80T71,12,220.5905790184846
37861,19,V76E77T199K54S57J80T71,12,238.50529565180494
51825,11,V76E77T199K54T46V78M,12,419.8950141286771
9886,22,V76E77T199K54T48J80T71,12,421.3232036814886
29838,8,V76E77T199K54T49J80T71,12,353.5324895684844
3880,20,V76E77T199K54T50J80T71,12,486.5455523654379
53789,10,V76E77T199K54T51J80T71,12,296.5575088591644
37862,25,V76E77T199K54T52J80T71,12,328.50263086376134
43854,19,V76E77T199K54T53J80T71,12,444.68778670143854
55738,33,V76E77T199K54T54J80T71,12,490.76073440035594
59734,18,V76E77T199K54T55J80T71,12,385.29276204099466
23862,31,V76E77T199K54T56J80T71,12,426.1837870358391
63676,6,V76E77T199K54T57J80T71,12,414.906626208433
41836,16,V76E77T199K54U46V78M,12,102.99440790060521
13878,19,V76E77T199K54U48J80T71,12,441.5192255449368
9887,10,V76E77T199K54U49J80T71,12,368.9005587387099
17863,20,V76E77T199K54U50J80T71,12,489.40325432713274
49867,7,V76E77T199K54U51J80T71,12,319.021639040997
21877,20,V76E77T199K54U52J80T71,12,322.5002407710526
19874,20,V76E77T199K54U53J80T71,12,317.6276936908109
61751,28,V76E77T199K54U54J80T71,12,256.18942085887437
25874,30,V76E77T199K54U55J80T71,12,411.9386076185216
55739,0,V76E77T199K54U56J80T71,12,506.96509109543257
33806,14,V76E77T199K54U57J80T71,12,275.3974812384423
43855,1,V76E77T199K55J80T71,12,257.577180038366
55740,28,V76E77T199K55L46V78M,12,416.5096826313967
69553,12,V76E77T199K55L48J80T71,12,365.4919868772317
47862,10,V76E77T199K55L49J80T71,12,499.88589355206534
63677,15,V76E77T199K55L50J80T71,12,413.86525467303017
45822,8,V76E77T199K55L51J80T71,12,312.72333722215296
3881,0,V76E77T199K55L52J80T71,12,341.65273023149155
39830,27,V76E77T199K55L53J80T71,12,624.8254826167863
7854,2,V76E77T199K55L54J80T71,12,325.64973112723214
51826,8,V76E77T199K55L55J80T71,12,470.13424532300695
7855,12,V76E77T199K55L56J80T71,12,336.5696770822519
59735,19,V76E77T199K55L57J80T71,12,293.46892496546116
31777,11,V76E77T199K55M46V78M,12,578.7220190534536
39831,2,V76E77T199K55M48J80T71,12,474.44570898686794
27881,10,V76E77T199K55M49J80T71,12,456.20358292519614
7856,7,V76E77T199K55M50J80T71,12,215.07516737253633
11805,16,V76E77T199K55M51J80T71,12,187.05390745837312
11806,3,V76E77T199K55M52J80T71,12,410.6262803882446
69554,12,V76E77T199K55M53J80T71,12,152.2592175305892
27882,0,V76E77T199K55M54J80T71,12,303.38997241417735
59736,15,V76E77T199K55M55J80T71,12,191.8992239020023
7857,15,V76E77T199K55M56J80T71,12,391.42091922080306
27883,32,V76E77T199K55M57J80T71,12,396.987327681876
5874,17,V76E77T199K55N46V78M,12,176.37268136867775
3882,27,V76E77T199K55N48J80T71,12,351.03437906916935
33807,10,V76E77T199K55N49J80T71,12,327.70698671422224
55741,33,V76E77T199K55N50J80T71,12,381.13081798686954
1916,21,V76E77T199K55N51J80T71,12,639.1065833433197
17864,12,V76E77T199K55N52J80T71,12,500.8982535926478
11807,26,V76E77T199K55N53J80T71,12,353.9089533235123
21878,32,V76E77T199K55N54J80T71,12,243.8623624785748
25875,20,V76E77T199K55N55J80T71,12,286.47264349052114
19875,26,V76E77T199K55N56J80T71,12,369.40180349383934
31778,19,V76E77T199K55N57J80T71,12,519.8545720328309
37863,14,V76E77T199K55O46V78M,12,509.8627048832462
51827,29,V76E77T199K55O48J80T71,12,423.9725205263025
59737,24,V76E77T199K55O49J80T71,12,222.27755962598582
51828,14,V76E77T199K55O50J80T71,12,381.8561809437257
67578,14,V76E77T199K55O51J80T71,12,490.93710052337224
39832,22,V76E77T199K55O52J80T71,12,298.6830971777895
9888,4,V76E77T199K55O53J80T71,12,317.42479899387473
51829,17,V76E77T199K55O54J80T71,12,402.02790863558863
11808,0,V76E77T199K55O55J80T71,12,234.53366383115895
39833,10,V76E77T199K55O56J80T71,12,293.80277194969244
47863,7,V76E77T199K55O57J80T71,12,334.0420547394307
27884,5,V76E77T199K55P46V78M,12,284.96585954919976
39834,26,V76E77T199K55P48J80T71,12,340.68128435555184
67579,26,V76E77T199K55P49J80T71,12,386.7157621004207
61752,11,V76E77T199K55P50J80T71,12,263.54800617782814
55742,20,V76E77T199K55P51J80T71,12,352.26390342936884
37864,10,V76E77T199K55P52J80T71,12,440.98664680625177
35814,8,V76E77T199K55P53J80T71,12,411.87814505111095
37865,1,V76E77T199K55P54J80T71,12,240.9302926351623
35815,30,V76E77T199K55P55J80T71,12,332.54974041178815
5875,10,V76E77T199K55P56J80T71,12,398.6708985126931
65628,6,V76E77T199K55P57J80T71,12,284.6300213995896
49868,25,V76E77T199K55Q46V78M,12,254.52830377980985
55743,2,V76E77T199K55Q48J80T71,12,305.519121947391
17865,33,V76E77T199K55Q49J80T71,12,329.6324693414392
31779,28,V76E77T199K55Q50J80T71,12,320.4647619647418
15893,14,V76E77T199K55Q51J80T71,12,476.44356073959324
3883,5,V76E77T199K55Q52J80T71,12,295.67865769907394
27885,12,V76E77T199K55Q53J80T71,12,250.76765539935988
53790,13,V76E77T199K55Q54J80T71,12,271.1068770300068
3884,21,V76E77T199K55Q55J80T71,12,158.44709933470074
65629,17,V76E77T199K55Q56J80T71,12,277.3556372025794
7858,3,V76E77T199K55Q57J80T71,12,459.62835926932394
25876,1,V76E77T199K55R46V78M,12,496.9698465517725
5876,34,V76E77T199K55R48J80T71,12,321.09665626728633
61753,0,V76E77T199K55R49J80T71,12,551.9299370807504
61754,27,V76E77T199K55R50J80T71,12,522.2699726947362
35816,32,V76E77T199K55R51J80T71,12,294.86028795408464
61755,34,V76E77T199K55R52J80T71,12,368.72589372714896
45823,4,V76E77T199K55R53J80T71,12,355.63211870752104
55744,9,V76E77T199K55R54J80T71,12,220.4131366435472
1917,9,V76E77T199K55R55J80T71,12,109.31951308075818
25877,19,V76E77T199K55R56J80T71,12,376.00312648103665
61756,18,V76E77T199K55R57J80T71,12,281.350800019361
19876,25,V76E77T199K55S46V78M,12,497.95846499437465
17866,7,V76E77T199K55S48J80T71,12,471.73625588662935
11809,18,V76E77T199K55S49J80T71,12,279.150392444992
69555,11,V76E77T199K55S50J80T71,12,401.47336193233116
31780,0,V76E77T199K55S51J80T71,12,421.4354575788731
57740,2,V76E77T199K55S52J80T71,12,240.552668784151
29839,23,V76E77T199K55S53J80T71,12,243.03186210808656
13879,22,V76E77T199K55S54J80T71,12,136.6733088154398
15894,34,V76E77T199K55S55J80T71,12,248.56034576958587
3885,6,V76E77T199K55S56J80T71,12,224.51959542550753
57741,8,V76E77T199K55S57J80T71,12,441.0982515242434
1918,32,V76E77T199K55T46V78M,12,461.19643049179604
67580,32,V76E77T199K55T48J80T71,12,204.63064139769148
29840,8,V76E77T199K55T49J80T71,12,409.90315318108225
1919,16,V76E77T199K55T50J80T71,12,363.0392292890059
55745,9,V76E77T199K55T51J80T71,12,437.46550949926245
27886,17,V76E77T199K55T52J80T71,12,435.00907253792525
45824,6,V76E77T199K55T53J80T71,12,208.56343408004636
57742,6,V76E77T199K55T54J80T71,12,275.11737648213375
25878,5,V76E77T199K55T55J80T71,12,339.4224432997856
43856,20,V76E77T199K55T56J80T71,12,266.19967854759443
7859,3,V76E77T199K55T57J80T71,12,392.75466179660594
57743,21,V76E77T199K55U46V78M,12,388.5519857082658
39835,5,V76E77T199K55U48J80T71,12,165.8617617332778
33808,23,V76E77T199K55U49J80T71,12,427.4854445808676
55746,10,V76E77T199K55U50J80T71,12,290.0101005802628
49869,17,V76E77T199K55U51J80T71,12,312.94011131477623
69556,25,V76E77T199K55U52J80T71,12,358.7943955973882
35817,33,V76E77T199K55U53J80T71,12,278.1224050602862
45825,13,V76E77T199K55U54J80T71,12,205.75678199878647
25879,21,V76E77T199K55U55J80T71,12,403.67628331386084
49870,14,V76E77T199K55U56J80T71,12,279.86428893228594
47864,23,V76E77T199K55U57J80T71,12,293.34805022738067
1920,2,V76E77T199K56J80T71,12,422.21508600441854
57744,21,V76E77T199K56L46V78M,12,229.6388174049781
7860,1,V76E77T199K56L48J80T71,12,563.2317347150738
51830,20,V76E77T199K56L49J80T71,12,211.661042600112
25880,1,V76E77T199K56L50J80T71,12,270.99968325197
11810,10,V76E77T199K56L51J80T71,12,290.17504038369714
59738,15,V76E77T199K56L52J80T71,12,267.2706187751021
51831,30,V76E77T199K56L53J80T71,12,559.784046953577
1921,4,V76E77T199K56L54J80T71,12,428.91069170909327
65630,34,V76E77T199K56L55J80T71,12,322.41162006105765
59739,4,V76E77T199K56L56J80T71,12,262.9046397386538
11811,17,V76E77T199K56L57J80T71,12,321.430479259462
15895,30,V76E77T199K56M46V78M,12,337.1547200795133
63678,21,V76E77T199K56M48J80T71,12,358.3128301359392
9889,11,V76E77T199K56M49J80T71,12,260.5629828031771
19877,19,V76E77T199K56M50J80T71,12,482.30667292156494
49871,16,V76E77T199K56M51J80T71,12,289.9494984981138
57745,13,V76E77T199K56M52J80T71,12,152.27787930373606
49872,18,V76E77T199K56M53J80T71,12,237.74986201715998
1922,33,V76E77T199K56M54J80T71,12,452.09593224804905
53791,2,V76E77T199K56M55J80T71,12,447.16905540958584
3886,33,V76E77T199K56M56J80T71,12,383.832242495911
59740,15,V76E77T199K56M57J80T71,12,378.346028442101
5877,4,V76E77T199K56N46V78M,12,302.83604914573755
39836,17,V76E77T199K56N48J80T71,12,330.65388044766604
39837,20,V76E77T199K56N49J80T71,12,328.4609730965429
43857,28,V76E77T199K56N50J80T71,12,468.61882520034544
29841,25,V76E77T199K56N51J80T71,12,183.6109455458107
15896,14,V76E77T199K56N52J80T71,12,283.26199634815555
31781,7,V76E77T199K56N53J80T71,12,434.6378026093429
29842,28,V76E77T199K56N54J80T71,12,268.47774439744563
59741,27,V76E77T199K56N55J80T71,12,405.2468469298416
1923,4,V76E77T199K56N56J80T71,12,343.27729232024586
17867,15,V76E77T199K56N57J80T71,12,560.2631614489525
5878,32,V76E77T199K56O46V78M,12,405.81859617624
13880,21,V76E77T199K56O48J80T71,12,438.47774421420775
57746,6,V76E77T199K56O49J80T71,12,232.4811038443372
7861,23,V76E77T199K56O50J80T71,12,246.01856411809877
11812,30,V76E77T199K56O51J80T71,12,371.7307843505684
5879,27,V76E77T199K56O52J80T71,12,577.8506176770911
45826,29,V76E77T199K56O53J80T71,12,425.14808111701484
15897,0,V76E77T199K56O54J80T71,12,428.5857689360305
7862,20,V76E77T199K56O55J80T71,12,303.0152990712294
3887,2,V76E77T199K56O56J80T71,12,463.12281248351417
45827,8,V76E77T199K56O57J80T71,12,536.3500419852928
47865,21,V76E77T199K56P46V78M,12,285.4499501095565
57747,3,V76E77T199K56P48J80T71,12,161.67627891195974
13881,23,V76E77T199K56P49J80T71,12,480.11333529702836
57748,12,V76E77T199K56P50J80T71,12,415.8933950038345
59742,7,V76E77T199K56P51J80T71,12,368.92286493080786
5880,12,V76E77T199K56P52J80T71,12,330.9434445703964
13882,23,V76E77T199K56P53J80T71,12,353.1527606676421
35818,4,V76E77T199K56P54J80T71,12,515.7165108802933
65631,22,V76E77T199K56P55J80T71,12,398.2431799473013
55747,33,V76E77T199K56P56J80T71,12,227.24833730737794
15898,15,V76E77T199K56P57J80T71,12,563.6181026845662
43858,0,V76E77T199K56Q46V78M,12,528.8326109389825
17868,8,V76E77T199K56Q48J80T71,12,422.774131395255
19878,6,V76E77T199K56Q49J80T71,12,405.82285905048144
27887,14,V76E77T199K56Q50J80T71,12,437.54670187514336
55748,10,V76E77T199K56Q51J80T71,12,320.6960504478841
55749,24,V76E77T199K56Q52J80T71,12,402.43001035146614
13883,24,V76E77T199K56Q53J80T71,12,477.422902301136
61757,24,V76E77T199K56Q54J80T71,12,297.7651481329677
19879,33,V76E77T199K56Q55J80T71,12,410.64563367068104
47866,18,V76E77T199K56Q56J80T71,12,310.3119909390274
67581,29,V76E77T199K56Q57J80T71,12,436.4507357335041
17869,12,V76E77T199K56R46V78M,12,288.61339765331695
47867,2,V76E77T199K56R48J80T71,12,354.81795164969225
41837,33,V76E77T199K56R49J80T71,12,264.1671312163759
29843,4,V76E77T199K56R50J80T71,12,604.1334119131217
31782,26,V76E77T199K56R51J80T71,12,406.8753996082082
41838,4,V76E77T199K56R52J80T71,12,474.4521623035873
45828,16,V76E77T199K56R53J80T71,12,444.0894179364562
19880,22,V76E77T199K56R54J80T71,12,210.0197622521401
11813,33,V76E77T199K56R55J80T71,12,480.5332589194659
65632,12,V76E77T199K56R56J80T71,12,172.23310845188973
7863,6,V76E77T199K56R57J80T71,12,368.5377655558392
1924,21,V76E77T199K56S46V78M,12,284.40143496762505
61758,28,V76E77T199K56S48J80T71,12,351.26149689051374
